"","estimator","estimate","r","n"
"628","LS",0.654225727080642,-0.97,2000
"629","PS",0.296009608045069,-0.97,2000
"630","HML",0.948286213000636,-0.97,2000
"631","LS",0.596461834152179,-0.97,2000
"632","PS",-0.0635934508025896,-0.97,2000
"633","HML",1.06829445655693,-0.97,2000
"634","LS",0.661070831362184,-0.97,2000
"635","PS",-0.278012696692764,-0.97,2000
"636","HML",1.09041710836331,-0.97,2000
"637","LS",0.609992011815923,-0.97,2000
"638","PS",-0.201455570187998,-0.97,2000
"639","HML",0.920934975554408,-0.97,2000
"640","LS",0.627082307145704,-0.97,2000
"641","PS",-0.395480774800861,-0.97,2000
"642","HML",1.14905016326445,-0.97,2000
"643","LS",0.665449742730669,-0.97,2000
"644","PS",0.389639804255323,-0.97,2000
"645","HML",0.93956168551909,-0.97,2000
"646","LS",0.529415814574278,-0.97,2000
"647","PS",-0.168327372008042,-0.97,2000
"648","HML",0.949993381503974,-0.97,2000
"649","LS",0.57051767856321,-0.97,2000
"650","PS",-0.226361021063767,-0.97,2000
"651","HML",0.965625917780203,-0.97,2000
"652","LS",0.665310019310868,-0.97,2000
"653","PS",0.120903521877322,-0.97,2000
"654","HML",1.06854633915239,-0.97,2000
"655","LS",0.602582902682325,-0.97,2000
"656","PS",-0.070901278332623,-0.97,2000
"657","HML",0.977382133567378,-0.97,2000
"658","LS",0.644176006964154,-0.97,2000
"659","PS",-0.594304828966925,-0.97,2000
"660","HML",1.12083078252154,-0.97,2000
"661","LS",0.697833721174272,-0.97,2000
"662","PS",-0.184300389301144,-0.97,2000
"663","HML",1.13003734333147,-0.97,2000
"664","LS",0.604707507706372,-0.97,2000
"665","PS",0.0428124014401707,-0.97,2000
"666","HML",0.918251597799675,-0.97,2000
"667","LS",0.627827310769046,-0.97,2000
"668","PS",0.0406046503403653,-0.97,2000
"669","HML",0.967213066329681,-0.97,2000
"670","LS",0.619357222013622,-0.97,2000
"671","PS",0.483808932232234,-0.97,2000
"672","HML",1.02715369310685,-0.97,2000
"673","LS",0.572446033183189,-0.97,2000
"674","PS",-0.380952883611112,-0.97,2000
"675","HML",0.900215162333027,-0.97,2000
"676","LS",0.629131339552585,-0.97,2000
"677","PS",0.0513870640428524,-0.97,2000
"678","HML",1.06414470286568,-0.97,2000
"679","LS",0.553658784484194,-0.97,2000
"680","PS",-0.170646622186938,-0.97,2000
"681","HML",0.921822023463183,-0.97,2000
"682","LS",0.602031842675746,-0.97,2000
"683","PS",-0.144540180989879,-0.97,2000
"684","HML",1.03498932380062,-0.97,2000
"685","LS",0.523948422257123,-0.97,2000
"686","PS",0.0627987888460878,-0.97,2000
"687","HML",0.956742285608366,-0.97,2000
"688","LS",0.62688005071923,-0.97,2000
"689","PS",0.129413348991223,-0.97,2000
"690","HML",1.03411120884134,-0.97,2000
"691","LS",0.54976446119411,-0.97,2000
"692","PS",0.322366245712251,-0.97,2000
"693","HML",0.838131951165663,-0.97,2000
"694","LS",0.629264332080388,-0.97,2000
"695","PS",-0.161471961295294,-0.97,2000
"696","HML",1.07954324371834,-0.97,2000
"697","LS",0.682050333096429,-0.97,2000
"698","PS",0.451330510661165,-0.97,2000
"699","HML",1.04628287648281,-0.97,2000
"700","LS",0.546140985669404,-0.97,2000
"701","PS",0.0927568577685079,-0.97,2000
"702","HML",0.926336782265122,-0.97,2000
"703","LS",0.619466364588582,-0.97,2000
"704","PS",-0.012378544549673,-0.97,2000
"705","HML",1.04090822295624,-0.97,2000
"706","LS",0.648266586550576,-0.97,2000
"707","PS",0.308060598642804,-0.97,2000
"708","HML",1.06897248739642,-0.97,2000
"709","LS",0.593351109794891,-0.97,2000
"710","PS",0.116048037820937,-0.97,2000
"711","HML",1.03877701325292,-0.97,2000
"712","LS",0.622485378904371,-0.97,2000
"713","PS",-0.20904694298295,-0.97,2000
"714","HML",1.01246337503851,-0.97,2000
"715","LS",0.559489385217012,-0.97,2000
"716","PS",-0.169603449032534,-0.97,2000
"717","HML",0.924488491352167,-0.97,2000
"718","LS",0.577634788718299,-0.97,2000
"719","PS",-0.0726960223820975,-0.97,2000
"720","HML",1.01926777246665,-0.97,2000
"721","LS",0.612085128815572,-0.97,2000
"722","PS",0.45613745924286,-0.97,2000
"723","HML",0.947647297352526,-0.97,2000
"724","LS",0.584858262101725,-0.97,2000
"725","PS",-0.0668159432848079,-0.97,2000
"726","HML",0.959399612431823,-0.97,2000
"727","LS",0.548500078411814,-0.97,2000
"728","PS",-0.13206167899954,-0.97,2000
"729","HML",0.938059369776791,-0.97,2000
"730","LS",0.544441539185396,-0.97,2000
"731","PS",0.142148106251075,-0.97,2000
"732","HML",0.989123546809711,-0.97,2000
"733","LS",0.713913265840783,-0.97,2000
"734","PS",0.157588523101534,-0.97,2000
"735","HML",1.07785958300838,-0.97,2000
"736","LS",0.560572851046754,-0.97,2000
"737","PS",-0.0848339546585381,-0.97,2000
"738","HML",0.994845135637622,-0.97,2000
"739","LS",0.54982972004702,-0.97,2000
"740","PS",-0.206945649081055,-0.97,2000
"741","HML",0.93598782045701,-0.97,2000
"742","LS",0.601312598647372,-0.97,2000
"743","PS",-0.131466164836991,-0.97,2000
"744","HML",0.979864930612007,-0.97,2000
"745","LS",0.661464309836858,-0.97,2000
"746","PS",0.578028403695615,-0.97,2000
"747","HML",1.06158805774588,-0.97,2000
"748","LS",0.633854418104016,-0.97,2000
"749","PS",-0.0904586233376298,-0.97,2000
"750","HML",1.00243588228489,-0.97,2000
"751","LS",0.542169452206377,-0.97,2000
"752","PS",0.391297405738969,-0.97,2000
"753","HML",0.895057682145733,-0.97,2000
"754","LS",0.519069350012614,-0.97,2000
"755","PS",0.0359945656441351,-0.97,2000
"756","HML",0.862718311663339,-0.97,2000
"757","LS",0.552783369110413,-0.97,2000
"758","PS",-0.0751091580733662,-0.97,2000
"759","HML",0.941934922488158,-0.97,2000
"760","LS",0.58797005357358,-0.97,2000
"761","PS",-0.243447408570205,-0.97,2000
"762","HML",1.11797533612998,-0.97,2000
"763","LS",0.647258368395289,-0.97,2000
"764","PS",0.600521620182953,-0.97,2000
"765","HML",0.9244184818753,-0.97,2000
"766","LS",0.598393969665321,-0.97,2000
"767","PS",-0.344825268645251,-0.97,2000
"768","HML",1.09109355494375,-0.97,2000
"769","LS",0.560865246577905,-0.97,2000
"770","PS",0.406782581312858,-0.97,2000
"771","HML",0.997533774860733,-0.97,2000
"772","LS",0.619273082015709,-0.97,2000
"773","PS",-0.217150494903961,-0.97,2000
"774","HML",1.10378649289126,-0.97,2000
"775","LS",0.621268471437432,-0.97,2000
"776","PS",0.148082662119702,-0.97,2000
"777","HML",0.981671515550113,-0.97,2000
"778","LS",0.526613708657471,-0.97,2000
"779","PS",-0.0984341937891561,-0.97,2000
"780","HML",0.899375258689976,-0.97,2000
"781","LS",0.625515347960271,-0.97,2000
"782","PS",-0.0881564558587101,-0.97,2000
"783","HML",1.09054384946098,-0.97,2000
"784","LS",0.587923269524946,-0.97,2000
"785","PS",0.526536579329876,-0.97,2000
"786","HML",0.974899001480309,-0.97,2000
"787","LS",0.59188608028678,-0.97,2000
"788","PS",0.339844373536543,-0.97,2000
"789","HML",0.941957966186585,-0.97,2000
"790","LS",0.479923993712979,-0.97,2000
"791","PS",-0.0327661780196948,-0.97,2000
"792","HML",0.864583901011344,-0.97,2000
"793","LS",0.504246348849894,-0.97,2000
"794","PS",-0.23439546046649,-0.97,2000
"795","HML",0.869345388157176,-0.97,2000
"796","LS",0.552673321073357,-0.97,2000
"797","PS",-0.15851085115379,-0.97,2000
"798","HML",1.02389872740283,-0.97,2000
"799","LS",0.611853887754539,-0.97,2000
"800","PS",0.0992510939697354,-0.97,2000
"801","HML",1.02489586896879,-0.97,2000
"802","LS",0.546110993271921,-0.97,2000
"803","PS",-0.0935268255334591,-0.97,2000
"804","HML",0.854728392842952,-0.97,2000
"805","LS",0.592372931478106,-0.97,2000
"806","PS",0.413294447685258,-0.97,2000
"807","HML",0.984851212651315,-0.97,2000
"808","LS",0.583336062329122,-0.97,2000
"809","PS",0.311881253570199,-0.97,2000
"810","HML",0.87645124945238,-0.97,2000
"811","LS",0.593280116926508,-0.97,2000
"812","PS",-0.162513291913618,-0.97,2000
"813","HML",1.08362904782949,-0.97,2000
"814","LS",0.649483667161899,-0.97,2000
"815","PS",0.206622469773304,-0.97,2000
"816","HML",0.986282914563785,-0.97,2000
"817","LS",0.655934200028149,-0.97,2000
"818","PS",0.285944390313203,-0.97,2000
"819","HML",0.988428564118927,-0.97,2000
"820","LS",0.639896074342067,-0.97,2000
"821","PS",0.159613778332364,-0.97,2000
"822","HML",1.12254948351827,-0.97,2000
"823","LS",0.604049657787496,-0.97,2000
"824","PS",-0.118347935333783,-0.97,2000
"825","HML",0.944724445640232,-0.97,2000
"826","LS",0.643698234999126,-0.97,2000
"827","PS",-0.299946472861021,-0.97,2000
"828","HML",1.05297080460137,-0.97,2000
"829","LS",0.54560749989544,-0.97,2000
"830","PS",0.102656290024432,-0.97,2000
"831","HML",0.980718831093951,-0.97,2000
"832","LS",0.588389660038374,-0.97,2000
"833","PS",-0.153539509101984,-0.97,2000
"834","HML",0.966569492577187,-0.97,2000
"835","LS",0.53140965890845,-0.97,2000
"836","PS",0.313705856141223,-0.97,2000
"837","HML",0.827743713616986,-0.97,2000
"838","LS",0.6517446767568,-0.97,2000
"839","PS",0.215930386948712,-0.97,2000
"840","HML",1.09544560364431,-0.97,2000
"841","LS",0.610878120949949,-0.97,2000
"842","PS",-0.0146952363386959,-0.97,2000
"843","HML",0.958945201170182,-0.97,2000
"844","LS",0.58082492028836,-0.97,2000
"845","PS",-0.141150445950178,-0.97,2000
"846","HML",0.865923584023854,-0.97,2000
"847","LS",0.668366235423839,-0.97,2000
"848","PS",-0.0848036902902203,-0.97,2000
"849","HML",1.13352162772806,-0.97,2000
"850","LS",0.669596774215289,-0.97,2000
"851","PS",0.272845830419477,-0.97,2000
"852","HML",0.994540929432553,-0.97,2000
"853","LS",0.622953005440023,-0.97,2000
"854","PS",0.108078332449508,-0.97,2000
"855","HML",1.02714053161214,-0.97,2000
"856","LS",0.599930702568431,-0.97,2000
"857","PS",-0.251018529372245,-0.97,2000
"858","HML",1.11100311566057,-0.97,2000
"859","LS",0.51964220259847,-0.97,2000
"860","PS",0.0485069470190088,-0.97,2000
"861","HML",0.917597328299029,-0.97,2000
"862","LS",0.629976792976665,-0.97,2000
"863","PS",0.418344335452441,-0.97,2000
"864","HML",0.871882103129194,-0.97,2000
"865","LS",0.557527498962078,-0.97,2000
"866","PS",-0.330372313661006,-0.97,2000
"867","HML",0.871048107002958,-0.97,2000
"868","LS",0.616359901902812,-0.97,2000
"869","PS",0.0929734173587737,-0.97,2000
"870","HML",1.01060954686899,-0.97,2000
"871","LS",0.568562485323414,-0.97,2000
"872","PS",-0.206703423647416,-0.97,2000
"873","HML",1.03894610016003,-0.97,2000
"874","LS",0.603625456188218,-0.97,2000
"875","PS",0.395995033379986,-0.97,2000
"876","HML",1.1153353294998,-0.97,2000
"877","LS",0.481804732865639,-0.97,2000
"878","PS",0.0836100838274252,-0.97,2000
"879","HML",0.863625463402557,-0.97,2000
"880","LS",0.580195153672631,-0.97,2000
"881","PS",0.298842017108298,-0.97,2000
"882","HML",0.934547617923954,-0.97,2000
"883","LS",0.65011299276569,-0.97,2000
"884","PS",0.296861897589746,-0.97,2000
"885","HML",1.07705925937429,-0.97,2000
"886","LS",0.654359525377872,-0.97,2000
"887","PS",-0.0068433739510647,-0.97,2000
"888","HML",1.06142816522368,-0.97,2000
"889","LS",0.664519963600339,-0.97,2000
"890","PS",0.00638362510742982,-0.97,2000
"891","HML",1.12796958369336,-0.97,2000
"892","LS",0.561328087168141,-0.97,2000
"893","PS",0.172467518705862,-0.97,2000
"894","HML",0.962445526167387,-0.97,2000
"895","LS",0.62323594952485,-0.97,2000
"896","PS",0.313061752347184,-0.97,2000
"897","HML",0.942927852196025,-0.97,2000
"898","LS",0.577599087741538,-0.97,2000
"899","PS",0.011476984289461,-0.97,2000
"900","HML",1.03063114785796,-0.97,2000
"901","LS",0.611608943898774,-0.96,2000
"902","PS",0.0825114679501244,-0.96,2000
"903","HML",0.946091596392334,-0.96,2000
"904","LS",0.668970554873555,-0.96,2000
"905","PS",0.250705233332099,-0.96,2000
"906","HML",1.13907806549124,-0.96,2000
"907","LS",0.672179761707546,-0.96,2000
"908","PS",0.172875292630554,-0.96,2000
"909","HML",1.04631468178514,-0.96,2000
"910","LS",0.584284166645148,-0.96,2000
"911","PS",-0.527394667794039,-0.96,2000
"912","HML",1.00380034090432,-0.96,2000
"913","LS",0.625817826097853,-0.96,2000
"914","PS",0.182888784920679,-0.96,2000
"915","HML",1.02188563013682,-0.96,2000
"916","LS",0.584471966204972,-0.96,2000
"917","PS",-0.119445354783142,-0.96,2000
"918","HML",1.02914075093418,-0.96,2000
"919","LS",0.586721074619462,-0.96,2000
"920","PS",0.160216709509152,-0.96,2000
"921","HML",0.935283604980875,-0.96,2000
"922","LS",0.550002936015482,-0.96,2000
"923","PS",0.0912469224554846,-0.96,2000
"924","HML",0.889861880692185,-0.96,2000
"925","LS",0.510237373272676,-0.96,2000
"926","PS",-0.264458290859363,-0.96,2000
"927","HML",0.959879651983365,-0.96,2000
"928","LS",0.65521554136828,-0.96,2000
"929","PS",0.0928694307793552,-0.96,2000
"930","HML",1.07143078662528,-0.96,2000
"931","LS",0.619076522508513,-0.96,2000
"932","PS",-0.0712667143432644,-0.96,2000
"933","HML",1.01236346401319,-0.96,2000
"934","LS",0.576982596000816,-0.96,2000
"935","PS",-0.199980165449372,-0.96,2000
"936","HML",0.923570575713988,-0.96,2000
"937","LS",0.623084885937869,-0.96,2000
"938","PS",-0.187271651808444,-0.96,2000
"939","HML",1.08494610160306,-0.96,2000
"940","LS",0.65855600734434,-0.96,2000
"941","PS",0.354641457838666,-0.96,2000
"942","HML",1.10628689645,-0.96,2000
"943","LS",0.624559621587944,-0.96,2000
"944","PS",-0.0330687964751034,-0.96,2000
"945","HML",1.07879708841579,-0.96,2000
"946","LS",0.552083810756894,-0.96,2000
"947","PS",-0.160008068155188,-0.96,2000
"948","HML",0.96542406704405,-0.96,2000
"949","LS",0.624373336544256,-0.96,2000
"950","PS",-0.414620747277285,-0.96,2000
"951","HML",1.012103967569,-0.96,2000
"952","LS",0.668844158421508,-0.96,2000
"953","PS",-0.172136416053605,-0.96,2000
"954","HML",1.03475367455132,-0.96,2000
"955","LS",0.514908072548964,-0.96,2000
"956","PS",0.199740778321155,-0.96,2000
"957","HML",0.832019874370701,-0.96,2000
"958","LS",0.689660708678368,-0.96,2000
"959","PS",0.277849733308621,-0.96,2000
"960","HML",1.05619939648646,-0.96,2000
"961","LS",0.564137495531473,-0.96,2000
"962","PS",-0.0903030221857273,-0.96,2000
"963","HML",0.932637458040977,-0.96,2000
"964","LS",0.651322016153914,-0.96,2000
"965","PS",0.631156989259394,-0.96,2000
"966","HML",0.892045391802259,-0.96,2000
"967","LS",0.59441477558162,-0.96,2000
"968","PS",0.232306772558035,-0.96,2000
"969","HML",1.02458937652672,-0.96,2000
"970","LS",0.58495320105238,-0.96,2000
"971","PS",0.0165564887390423,-0.96,2000
"972","HML",0.993297659941484,-0.96,2000
"973","LS",0.632198145513722,-0.96,2000
"974","PS",-0.292028036065768,-0.96,2000
"975","HML",1.05213545610661,-0.96,2000
"976","LS",0.613503321898264,-0.96,2000
"977","PS",0.000829912156417097,-0.96,2000
"978","HML",1.06427621705758,-0.96,2000
"979","LS",0.644330552152875,-0.96,2000
"980","PS",0.250345284036719,-0.96,2000
"981","HML",1.04991689939208,-0.96,2000
"982","LS",0.592571116610947,-0.96,2000
"983","PS",0.160690016666981,-0.96,2000
"984","HML",0.964751610534815,-0.96,2000
"985","LS",0.555265041636838,-0.96,2000
"986","PS",0.108066886414193,-0.96,2000
"987","HML",0.894440357124561,-0.96,2000
"988","LS",0.703502558440088,-0.96,2000
"989","PS",0.349802926447841,-0.96,2000
"990","HML",1.03481612527286,-0.96,2000
"991","LS",0.626722284336371,-0.96,2000
"992","PS",0.246791575692262,-0.96,2000
"993","HML",1.09077602583222,-0.96,2000
"994","LS",0.579804181905734,-0.96,2000
"995","PS",-0.152552390860799,-0.96,2000
"996","HML",1.01390528440493,-0.96,2000
"997","LS",0.637464454754894,-0.96,2000
"998","PS",0.0808960798345424,-0.96,2000
"999","HML",0.999801945972661,-0.96,2000
"1000","LS",0.492727699236805,-0.96,2000
"1001","PS",0.00236117745224814,-0.96,2000
"1002","HML",0.944600259469986,-0.96,2000
"1003","LS",0.590952330595807,-0.96,2000
"1004","PS",-0.00233514865683694,-0.96,2000
"1005","HML",0.939870662607015,-0.96,2000
"1006","LS",0.644011147740267,-0.96,2000
"1007","PS",0.626899076534735,-0.96,2000
"1008","HML",0.979652040142208,-0.96,2000
"1009","LS",0.62656035808589,-0.96,2000
"1010","PS",0.564762385209839,-0.96,2000
"1011","HML",0.915175583096677,-0.96,2000
"1012","LS",0.599410750023712,-0.96,2000
"1013","PS",0.0282993568973369,-0.96,2000
"1014","HML",0.974254002700156,-0.96,2000
"1015","LS",0.688095917841514,-0.96,2000
"1016","PS",0.105341864318122,-0.96,2000
"1017","HML",1.14171674880654,-0.96,2000
"1018","LS",0.708228681552554,-0.96,2000
"1019","PS",0.0204174919755971,-0.96,2000
"1020","HML",1.08673924903631,-0.96,2000
"1021","LS",0.508978314934598,-0.96,2000
"1022","PS",0.23972778749238,-0.96,2000
"1023","HML",0.936264372091067,-0.96,2000
"1024","LS",0.574049149207,-0.96,2000
"1025","PS",0.493156571247926,-0.96,2000
"1026","HML",0.878492647849733,-0.96,2000
"1027","LS",0.599689417372458,-0.96,2000
"1028","PS",-0.223292822240073,-0.96,2000
"1029","HML",1.0509459453583,-0.96,2000
"1030","LS",0.572441475839822,-0.96,2000
"1031","PS",-0.0154633327055838,-0.96,2000
"1032","HML",1.01250133174219,-0.96,2000
"1033","LS",0.70811910351126,-0.96,2000
"1034","PS",0.184778430575144,-0.96,2000
"1035","HML",1.06937563789816,-0.96,2000
"1036","LS",0.594813638359595,-0.96,2000
"1037","PS",-0.127528882407815,-0.96,2000
"1038","HML",0.936647765156471,-0.96,2000
"1039","LS",0.594935311252645,-0.96,2000
"1040","PS",-0.051349821952191,-0.96,2000
"1041","HML",1.0047330283624,-0.96,2000
"1042","LS",0.633581913997707,-0.96,2000
"1043","PS",0.20885801729656,-0.96,2000
"1044","HML",1.03407968068668,-0.96,2000
"1045","LS",0.575802136054185,-0.96,2000
"1046","PS",0.446473098511026,-0.96,2000
"1047","HML",1.0070374556464,-0.96,2000
"1048","LS",0.5870529895151,-0.96,2000
"1049","PS",0.121977270093044,-0.96,2000
"1050","HML",0.921299489036064,-0.96,2000
"1051","LS",0.624736762713906,-0.96,2000
"1052","PS",0.591868475312325,-0.96,2000
"1053","HML",0.979077689223636,-0.96,2000
"1054","LS",0.602608560557855,-0.96,2000
"1055","PS",0.221423128134636,-0.96,2000
"1056","HML",0.920032777838467,-0.96,2000
"1057","LS",0.548086477220107,-0.96,2000
"1058","PS",0.310200197432774,-0.96,2000
"1059","HML",1.01010311601793,-0.96,2000
"1060","LS",0.670450293100048,-0.96,2000
"1061","PS",-0.650623761451296,-0.96,2000
"1062","HML",0.991814815160423,-0.96,2000
"1063","LS",0.564746719094173,-0.96,2000
"1064","PS",-0.424976109731905,-0.96,2000
"1065","HML",1.01403434503909,-0.96,2000
"1066","LS",0.550775524334305,-0.96,2000
"1067","PS",0.579540972539074,-0.96,2000
"1068","HML",0.862651079268683,-0.96,2000
"1069","LS",0.646213341467201,-0.96,2000
"1070","PS",0.0616116548558718,-0.96,2000
"1071","HML",1.08002452948962,-0.96,2000
"1072","LS",0.601158456701276,-0.96,2000
"1073","PS",0.517781613175674,-0.96,2000
"1074","HML",0.869984809668206,-0.96,2000
"1075","LS",0.646744815999343,-0.96,2000
"1076","PS",-0.0963286048357899,-0.96,2000
"1077","HML",0.962489003227683,-0.96,2000
"1078","LS",0.654103991271873,-0.96,2000
"1079","PS",0.00812153953663275,-0.96,2000
"1080","HML",1.00391958067601,-0.96,2000
"1081","LS",0.665509800596216,-0.96,2000
"1082","PS",0.450712207561653,-0.96,2000
"1083","HML",1.10033296089234,-0.96,2000
"1084","LS",0.641628278886713,-0.96,2000
"1085","PS",-0.0620499983297627,-0.96,2000
"1086","HML",1.04627861874419,-0.96,2000
"1087","LS",0.614562275553655,-0.96,2000
"1088","PS",-0.301325131311396,-0.96,2000
"1089","HML",1.12253833255385,-0.96,2000
"1090","LS",0.58522861059039,-0.96,2000
"1091","PS",0.175041559882712,-0.96,2000
"1092","HML",0.907484244580749,-0.96,2000
"1093","LS",0.62771941828774,-0.96,2000
"1094","PS",0.168273723464832,-0.96,2000
"1095","HML",1.08173407640653,-0.96,2000
"1096","LS",0.737651255624792,-0.96,2000
"1097","PS",0.537932860105589,-0.96,2000
"1098","HML",1.13112988787774,-0.96,2000
"1099","LS",0.515981540371216,-0.96,2000
"1100","PS",0.165131615715028,-0.96,2000
"1101","HML",0.88414020541055,-0.96,2000
"1102","LS",0.628455328520074,-0.96,2000
"1103","PS",-0.0353282494157448,-0.96,2000
"1104","HML",0.997174349391991,-0.96,2000
"1105","LS",0.641340511522935,-0.96,2000
"1106","PS",-0.0254958123812655,-0.96,2000
"1107","HML",1.00279831087522,-0.96,2000
"1108","LS",0.657585907105819,-0.96,2000
"1109","PS",0.184874852256812,-0.96,2000
"1110","HML",1.03798254835872,-0.96,2000
"1111","LS",0.658456185435842,-0.96,2000
"1112","PS",-0.16068504136313,-0.96,2000
"1113","HML",1.09302574309948,-0.96,2000
"1114","LS",0.589288980970834,-0.96,2000
"1115","PS",-0.134120956643652,-0.96,2000
"1116","HML",0.969204285392909,-0.96,2000
